"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes"
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","232",,,"B01HJI0FS2","B01HJI0FS2","5",,"Till now, there's is no issues. Everything is working fine. Scroll button is very Nice. There's no lagging. Nice product. But made in China","R3088347U598M9","https://m.media-amazon.com/images/I/71ccewpg-EL.jpg",,,,,,,,,,"Perfect product","https://www.amazon.in/customer-reviews/R3088347U598M9",,,,"amzn1.account.AHOIIZU6WL2RVQHJL3VD5ZE4NNGA","https://www.amazon.in/gp/profile/amzn1.account.AHOIIZU6WL2RVQHJL3VD5ZE4NNGA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","233",,,"B01HJI0FS2","B01HJI0FS2","5",,"a very pocket friendly optical mouse. design is far better than hp in similar price range. feels durable , very comfortable grip, scroll is butter smooth. overall a very nice product for daily use","RE58HOQTAHRWA","https://m.media-amazon.com/images/I/81bJ2a6X7lL.jpg",,,,,,,,,,"cheap and durable","https://www.amazon.in/customer-reviews/RE58HOQTAHRWA",,,,"amzn1.account.AFD2F4CFOTGMVJ4P3LT2HWZHQOSQ","https://www.amazon.in/gp/profile/amzn1.account.AFD2F4CFOTGMVJ4P3LT2HWZHQOSQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","234",,,"B01HJI0FS2","B01HJI0FS2","5",,"Mouse is very comfortable to use.. go for it..","RWD61IEZIH7L3","https://m.media-amazon.com/images/I/71l7r+gMMrL.jpg",,,,,,,,,,"Very comfortable in handling","https://www.amazon.in/customer-reviews/RWD61IEZIH7L3",,,,"amzn1.account.AH7R6IZMLGN3VVX74QU74TQBE7JA","https://www.amazon.in/gp/profile/amzn1.account.AH7R6IZMLGN3VVX74QU74TQBE7JA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","235",,,"B01HJI0FS2","B01HJI0FS2","5",,"Easy to hold and smooth scroll.Covers full hand and does not cause pain in hand during long working hours.","R3R3LIHW01JIRJ","https://m.media-amazon.com/images/I/71k2SWsEfEL.jpg",,,,,,,,,,"Good for Long Hours","https://www.amazon.in/customer-reviews/R3R3LIHW01JIRJ",,,,"amzn1.account.AEBPTVHT4623UYWJPVST6SBAYQJQ","https://www.amazon.in/gp/profile/amzn1.account.AEBPTVHT4623UYWJPVST6SBAYQJQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","236",,,"B01HJI0FS2","B01HJI0FS2","5",,"Its basic. Does the job. Better than most of the basic mouses. Not for gaming.","RKQFX1OM1NF1Q","https://m.media-amazon.com/images/I/C15B7dAXkOS.jpg",,,,,,,,,,"5/5","https://www.amazon.in/customer-reviews/RKQFX1OM1NF1Q",,,,"amzn1.account.AEYDCUYKQVSKTJVHJYXGLC7W4U3A","https://www.amazon.in/gp/profile/amzn1.account.AEYDCUYKQVSKTJVHJYXGLC7W4U3A",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","237",,,"B01HJI0FS2","B01HJI0FS2","4",,"Totally worth it!","R1M18BGLML46EX","https://m.media-amazon.com/images/I/A1mgWNuN7pL.jpg",,,,,,,,,,"Genuine product !","https://www.amazon.in/customer-reviews/R1M18BGLML46EX",,,,"amzn1.account.AG4V3USDHE3WDPRAHNJRZBSDBWJQ","https://www.amazon.in/gp/profile/amzn1.account.AG4V3USDHE3WDPRAHNJRZBSDBWJQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","238",,,"B01HJI0FS2","B01HJI0FS2","4",,"Nice quality mouse. Made in china. After one month, it still works well.","R2SP5DRGWD2ST7","https://m.media-amazon.com/images/I/61NAXHILVeL.jpg","https://m.media-amazon.com/images/I/61GVNLrBcPL.jpg","https://m.media-amazon.com/images/I/615RoO14ptL.jpg","https://m.media-amazon.com/images/I/6132tbk8C6L.jpg","https://m.media-amazon.com/images/I/71UP5w6oqIL.jpg","https://m.media-amazon.com/images/I/71Mx3MjO6jL.jpg","https://m.media-amazon.com/images/I/71YGcDOR8CL.jpg","https://m.media-amazon.com/images/I/71Fb3+yRvcL.jpg","https://m.media-amazon.com/images/I/61TyNWRcTkL.jpg",,"Nice quality","https://www.amazon.in/customer-reviews/R2SP5DRGWD2ST7",,,,"amzn1.account.AFQXM2B4NCJTLPP4MGQCIZ6VAMBA","https://www.amazon.in/gp/profile/amzn1.account.AFQXM2B4NCJTLPP4MGQCIZ6VAMBA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","239",,,"B01HJI0FS2","B01HJI0FS2","5",,"Very nice product 👌","R1LDI5LBI97RBY","https://m.media-amazon.com/images/I/817nBlrC32L.jpg",,,,,,,,,,"Awesome 👌","https://www.amazon.in/customer-reviews/R1LDI5LBI97RBY",,,,"amzn1.account.AFJ66XG6SYUEY3K7OSIK52EU4B4Q","https://www.amazon.in/gp/profile/amzn1.account.AFJ66XG6SYUEY3K7OSIK52EU4B4Q",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","240",,,"B01HJI0FS2","B01HJI0FS2","5",,"Good one .","RSA2L5BIBZJO4","https://m.media-amazon.com/images/I/71qZZnOp7aL.jpg",,,,,,,,,,"Good product","https://www.amazon.in/customer-reviews/RSA2L5BIBZJO4",,,,"amzn1.account.AGORU43M2D7H6WCTHPYXOXLE6AYQ","https://www.amazon.in/gp/profile/amzn1.account.AGORU43M2D7H6WCTHPYXOXLE6AYQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","241",,,"B01HJI0FS2","B01HJI0FS2","5",,"writing this review after 3 months, it is working well. go for it.","R161CJTOJOCKUB","https://m.media-amazon.com/images/I/71KGKnCvMCL.jpg","https://m.media-amazon.com/images/I/71heKpohenL.jpg","https://m.media-amazon.com/images/I/718EdL3RbuL.jpg",,,,,,,,"works well","https://www.amazon.in/customer-reviews/R161CJTOJOCKUB",,,,"amzn1.account.AGZBLIZDO6H5SJGY7O7WKHZWCWWA","https://www.amazon.in/gp/profile/amzn1.account.AGZBLIZDO6H5SJGY7O7WKHZWCWWA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","242",,,"B01HJI0FS2","B01HJI0FS2","5",,"A great product to buy... Works good.. Different design that makes easy grip to hold And move.. Works good with tv too... Long cord that easy to connect..","R1P4O66GRINVYT","https://m.media-amazon.com/images/I/71PtVKGNTTL.jpg","https://m.media-amazon.com/images/I/71MjRv0CCzL.jpg","https://m.media-amazon.com/images/I/817AeOj3hXL.jpg",,,,,,,,"Great product..","https://www.amazon.in/customer-reviews/R1P4O66GRINVYT",,,,"amzn1.account.AGA4CQUDVVTRBQNLMVIZFP642HQA","https://www.amazon.in/gp/profile/amzn1.account.AGA4CQUDVVTRBQNLMVIZFP642HQA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","243",,,"B01HJI0FS2","B01HJI0FS2","5",,"Easy to hold, Original product, little bit big size to carry in laptop bag, best for desktop user or laptop also, I don't need mouse pad for it","R36Z3D4AL62YY7","https://m.media-amazon.com/images/I/61rwIiYArqL.jpg",,,,,,,,,,"Always Great product from dell. I have a dell laptop also","https://www.amazon.in/customer-reviews/R36Z3D4AL62YY7",,,,"amzn1.account.AFPTRPPOBIQX2TUYKGXTPRC4LYMQ","https://www.amazon.in/gp/profile/amzn1.account.AFPTRPPOBIQX2TUYKGXTPRC4LYMQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","244",,,"B01HJI0FS2","B01HJI0FS2","5",,"Simple, easy to use and sturdy. That's the best thing about this mouse. Just got another on Amazon for my daughter","R3LHCXZZPTZ6XK","https://m.media-amazon.com/images/I/712O51Z2D4L.jpg",,,,,,,,,,"Good buy","https://www.amazon.in/customer-reviews/R3LHCXZZPTZ6XK",,,,"amzn1.account.AHUASCSDXBPWY324ULVIB46NJTAQ","https://www.amazon.in/gp/profile/amzn1.account.AHUASCSDXBPWY324ULVIB46NJTAQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","245",,,"B01HJI0FS2","B01HJI0FS2","5",,"Its absolutely perfect and a very good product.","R1MXF5H1XOZKMD","https://m.media-amazon.com/images/I/61W2LVkkWhL.jpg",,,,,,,,,,"Very Good Product","https://www.amazon.in/customer-reviews/R1MXF5H1XOZKMD",,,,"amzn1.account.AGDCMHOEO545PBQA64KOTWDMQRFQ","https://www.amazon.in/gp/profile/amzn1.account.AGDCMHOEO545PBQA64KOTWDMQRFQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","246",,,"B01HJI0FS2","B01HJI0FS2","4",,"Good packaging and very comfortable to use","R21PC6HTJP3TB7","https://m.media-amazon.com/images/I/71y6em+xVqL.jpg",,,,,,,,,,"Good one","https://www.amazon.in/customer-reviews/R21PC6HTJP3TB7",,,,"amzn1.account.AFXCIM2ZPNFYNWQOQMNXX4DZLO2Q","https://www.amazon.in/gp/profile/amzn1.account.AFXCIM2ZPNFYNWQOQMNXX4DZLO2Q",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","247",,,"B01HJI0FS2","B01HJI0FS2","5",,"Very good and branded products at affordable price.","R3BKXXQWNQZ8LW","https://m.media-amazon.com/images/I/61wGbtO9nXL.jpg","https://m.media-amazon.com/images/I/61NVbGoEd0L.jpg",,,,,,,,,"Good product at affordable lab","https://www.amazon.in/customer-reviews/R3BKXXQWNQZ8LW",,,,"amzn1.account.AGGJU3PLISQ3CNZO5I4B4WEGWTWQ","https://www.amazon.in/gp/profile/amzn1.account.AGGJU3PLISQ3CNZO5I4B4WEGWTWQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","248",,,"B01HJI0FS2","B01HJI0FS2","4",,"it is very good mouse.","R2CPCEKDIDIUWQ","https://m.media-amazon.com/images/I/719MnJJUZrL.jpg",,,,,,,,,,"good mouse","https://www.amazon.in/customer-reviews/R2CPCEKDIDIUWQ",,,,"amzn1.account.AE7HO4SNLXZJKWPXTOYRIEMEQKOQ","https://www.amazon.in/gp/profile/amzn1.account.AE7HO4SNLXZJKWPXTOYRIEMEQKOQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","249",,,"B01HJI0FS2","B01HJI0FS2","5",,"This mouse is Easy to hold and move around and cost effective.","R37O7SB5BR6RFY","https://m.media-amazon.com/images/I/C1RcYa5lOeS.jpg","https://m.media-amazon.com/images/I/C1QPzzPD-RS.jpg",,,,,,,,,"Cheap and best","https://www.amazon.in/customer-reviews/R37O7SB5BR6RFY",,,,"amzn1.account.AE6VPCNH45PEMO2S4OE3JXSBTWQQ","https://www.amazon.in/gp/profile/amzn1.account.AE6VPCNH45PEMO2S4OE3JXSBTWQQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","250",,,"B01HJI0FS2","B01HJI0FS2","5",," ","RDC29LNP9EILC","https://m.media-amazon.com/images/I/71E3w90895L.jpg",,,,,,,,,,"After 4 months-Mouse is great for this price.","https://www.amazon.in/customer-reviews/RDC29LNP9EILC",,,,"amzn1.account.AG6RMDSEI4Y2MFQ3Y7B245LWZVCQ","https://www.amazon.in/gp/profile/amzn1.account.AG6RMDSEI4Y2MFQ3Y7B245LWZVCQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","251",,,"B01HJI0FS2","B01HJI0FS2","3",,"Nice product MRP 650Get price 250DELIVERY PACKAGING SOO POORIT MAY DAMAGE  PRODUCT Low Quality PackagingProduct is good","RMXIW8FNC1HOI","https://m.media-amazon.com/images/I/71IvJJYfkoL.jpg","https://m.media-amazon.com/images/I/71+NLS9RTNL.jpg","https://m.media-amazon.com/images/I/71Txj0Mm6fL.jpg",,,,,,,,"Nice But ..","https://www.amazon.in/customer-reviews/RMXIW8FNC1HOI",,,,"amzn1.account.AE657ZFUAMUIJWOVHVDV4OXN7YNQ","https://www.amazon.in/gp/profile/amzn1.account.AE657ZFUAMUIJWOVHVDV4OXN7YNQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","252",,,"B01HJI0FS2","B01HJI0FS2","4",,"Easy to hold and handle.","R3567R8PF89SC8","https://m.media-amazon.com/images/I/71DUyacAIKL.jpg","https://m.media-amazon.com/images/I/71OD5qRr4sL.jpg",,,,,,,,,"Good product for price","https://www.amazon.in/customer-reviews/R3567R8PF89SC8",,,,"amzn1.account.AEI6HRJLHK4YGIYFJQH76BI5SC6Q","https://www.amazon.in/gp/profile/amzn1.account.AEI6HRJLHK4YGIYFJQH76BI5SC6Q",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","253",,,"B01HJI0FS2","B01HJI0FS2","4",,"Good accessories","R20QLHQ6CAT001","https://m.media-amazon.com/images/I/71exwWPMv1L.jpg",,,,,,,,,,"Good accessories","https://www.amazon.in/customer-reviews/R20QLHQ6CAT001",,,,"amzn1.account.AEPZ3MEDQ5ZBY7KZR3H4OB6MCBDQ","https://www.amazon.in/gp/profile/amzn1.account.AEPZ3MEDQ5ZBY7KZR3H4OB6MCBDQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","254",,,"B01HJI0FS2","B01HJI0FS2","5",,"The size and the length is perfect for daily office use.","R2SVAA3338EKUU","https://m.media-amazon.com/images/I/C1iNtUNayMS.jpg","https://m.media-amazon.com/images/I/C1aM3ge1s-S.jpg",,,,,,,,,"Nice","https://www.amazon.in/customer-reviews/R2SVAA3338EKUU",,,,"amzn1.account.AFVPAWHPVCWEJG3S2WXGY5RPZDTQ","https://www.amazon.in/gp/profile/amzn1.account.AFVPAWHPVCWEJG3S2WXGY5RPZDTQ",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","255",,,"B01HJI0FS2","B01HJI0FS2","5",,"This mouse is really a great and awesome product by dell. Cable length faboulus. Plug n play. Enjoy ur photoshop or other official work very fastly.","R28L7Y4PAQABXN","https://m.media-amazon.com/images/I/61wHBcJkEaL.jpg",,,,,,,,,,"Comfort and Smooth Mouse","https://www.amazon.in/customer-reviews/R28L7Y4PAQABXN",,,,"amzn1.account.AHH756F5WTUIHYFUW263CNFGUYHA","https://www.amazon.in/gp/profile/amzn1.account.AHH756F5WTUIHYFUW263CNFGUYHA",,"B01HJI0FS2",
,,,,,"https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=srd_d_vsims_d_sccl_2_3/260-1408972-6883810?pd_rd_w=Gc4vK&content-id=amzn1.sym.7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_p=7ccbe032-5929-4c88-ab39-4923842061df&pf_rd_r=12A8W8TP34EQMP2JP7BV&pd_rd_wg=wagNn&pd_rd_r=130e489b-c2dc-41e6-a4bb-e1d4cb847e45&pd_rd_i=B01HJI0FS2&psc=1",,"true","256",,,"B01HJI0FS2","B01HJI0FS2","1",,"Product is used already and box are not sealed. I thought we need replacement first.","R348RGTR42HB0I","https://m.media-amazon.com/images/I/61JocMgdhoL.jpg","https://m.media-amazon.com/images/I/61MEjs-pzYL.jpg","https://m.media-amazon.com/images/I/61V2k3FuiBL.jpg",,,,,,,,"Used Mouse","https://www.amazon.in/customer-reviews/R348RGTR42HB0I",,,,"amzn1.account.AEAHMKEZ37VUYU66UK6L45LQK4OA","https://www.amazon.in/gp/profile/amzn1.account.AEAHMKEZ37VUYU66UK6L45LQK4OA",,"B01HJI0FS2",
